[Name]
Series 1 at Qout

[Data]
Time [ s ],Qout [ kg m s^-3 ]
2.77000000e+003, 4.72752045e+002
2.78000000e+003, 4.64356537e+002
2.79000000e+003, 4.64356537e+002
2.80000000e+003, 4.56191681e+002
2.81000000e+003, 4.56191681e+002
2.82000000e+003, 4.48258575e+002
2.83000000e+003, 4.48258575e+002
2.84000000e+003, 4.40546631e+002
2.85000000e+003, 4.40546631e+002
2.86000000e+003, 4.33043335e+002
2.87000000e+003, 4.33043335e+002
2.88000000e+003, 4.25744293e+002
2.89000000e+003, 4.25744293e+002
2.90000000e+003, 4.18642761e+002
2.91000000e+003, 4.18642731e+002
2.92000000e+003, 4.11735809e+002
2.93000000e+003, 4.11735809e+002
2.94000000e+003, 4.05013458e+002
2.95000000e+003, 4.05013428e+002
2.96000000e+003, 3.98473846e+002
2.97000000e+003, 3.98473846e+002
2.98000000e+003, 3.92103241e+002
2.99000000e+003, 3.92103241e+002
3.00000000e+003, 3.85902924e+002
3.01000000e+003, 3.85902924e+002
3.02000000e+003, 3.79862762e+002
3.03000000e+003, 3.79862762e+002
3.04000000e+003, 3.73986084e+002
3.05000000e+003, 3.73986084e+002
3.06000000e+003, 3.68264526e+002
3.07000000e+003, 3.68264526e+002
3.08000000e+003, 3.62691559e+002
3.09000000e+003, 3.62691559e+002
3.10000000e+003, 3.57260132e+002
3.11000000e+003, 3.57260132e+002
3.12000000e+003, 3.51969574e+002
3.13000000e+003, 3.51969574e+002
3.14000000e+003, 3.46814575e+002
3.15000000e+003, 3.46814575e+002
3.16000000e+003, 3.41791962e+002
3.17000000e+003, 3.41791962e+002
3.18000000e+003, 3.36897461e+002
3.19000000e+003, 3.36897461e+002
3.20000000e+003, 3.32127380e+002
3.21000000e+003, 3.32127380e+002
3.22000000e+003, 3.27475891e+002
3.23000000e+003, 3.27475891e+002
3.24000000e+003, 3.22939819e+002
3.25000000e+003, 3.22939819e+002
3.26000000e+003, 3.18518341e+002
3.27000000e+003, 3.18518341e+002
3.28000000e+003, 3.14207520e+002
3.29000000e+003, 3.14207520e+002
3.30000000e+003, 3.10003540e+002
3.31000000e+003, 3.10003540e+002
3.32000000e+003, 3.05902893e+002
3.33000000e+003, 3.05902893e+002
3.34000000e+003, 3.01903931e+002
3.35000000e+003, 3.01903931e+002
3.36000000e+003, 2.98001648e+002
3.37000000e+003, 2.98001648e+002
3.38000000e+003, 2.94191589e+002
3.39000000e+003, 2.94191589e+002
3.40000000e+003, 2.90474152e+002
3.41000000e+003, 2.90474152e+002
3.42000000e+003, 2.86847504e+002
3.43000000e+003, 2.86847504e+002
3.44000000e+003, 2.83308075e+002
3.45000000e+003, 2.83308075e+002
3.46000000e+003, 2.79854218e+002
3.47000000e+003, 2.79854218e+002
3.48000000e+003, 2.76479919e+002
3.49000000e+003, 2.76479919e+002
3.50000000e+003, 2.73185059e+002
3.51000000e+003, 2.73185059e+002
3.52000000e+003, 2.69967499e+002
3.53000000e+003, 2.69967499e+002
3.54000000e+003, 2.66824463e+002
3.55000000e+003, 2.66824463e+002
3.56000000e+003, 2.63754578e+002
3.57000000e+003, 2.63754578e+002
3.58000000e+003, 2.60755585e+002
3.59000000e+003, 2.60755585e+002
3.60000000e+003, 2.57823456e+002
3.61000000e+003, 2.57823456e+002
3.62000000e+003, 2.54962006e+002
3.63000000e+003, 2.54962006e+002
3.64000000e+003, 2.52164352e+002
3.65000000e+003, 2.52164352e+002
3.66000000e+003, 2.49429367e+002
3.67000000e+003, 2.49429367e+002
3.68000000e+003, 2.46755981e+002
3.69000000e+003, 2.46755981e+002
3.70000000e+003, 2.44143082e+002
3.71000000e+003, 2.44143082e+002
3.72000000e+003, 2.41588058e+002
3.73000000e+003, 2.41588074e+002
3.74000000e+003, 2.39089386e+002
3.75000000e+003, 2.39089386e+002
3.76000000e+003, 2.36647675e+002
3.77000000e+003, 2.36647675e+002
3.78000000e+003, 2.34258789e+002
3.79000000e+003, 2.34258789e+002
3.80000000e+003, 2.31921539e+002
3.81000000e+003, 2.31921539e+002
3.82000000e+003, 2.29634293e+002
3.83000000e+003, 2.29634293e+002
3.84000000e+003, 2.27396179e+002
3.85000000e+003, 2.27396179e+002
3.86000000e+003, 2.25205704e+002
3.87000000e+003, 2.25205704e+002
3.88000000e+003, 2.23061691e+002
3.89000000e+003, 2.23061691e+002
3.90000000e+003, 2.20964188e+002
3.91000000e+003, 2.20964188e+002
3.92000000e+003, 2.18910019e+002
3.93000000e+003, 2.18910019e+002
3.94000000e+003, 2.16899963e+002
3.95000000e+003, 2.16899963e+002
3.96000000e+003, 2.14931580e+002
3.97000000e+003, 2.14931580e+002
3.98000000e+003, 2.13003540e+002
3.99000000e+003, 2.13003540e+002
4.00000000e+003, 2.11115433e+002
4.01000000e+003, 2.11115433e+002
4.02000000e+003, 2.09265610e+002
4.03000000e+003, 2.09265610e+002
4.04000000e+003, 2.07451675e+002
4.05000000e+003, 2.06631561e+002
4.06000000e+003, 2.06631561e+002
4.07000000e+003, 2.04835449e+002
4.08000000e+003, 2.04835449e+002
4.09000000e+003, 2.03099716e+002
4.10000000e+003, 2.03099716e+002
4.11000000e+003, 2.01405365e+002
4.12000000e+003, 2.01405365e+002
4.13000000e+003, 1.99747009e+002
4.14000000e+003, 1.99747009e+002
4.15000000e+003, 1.98122589e+002
4.16000000e+003, 1.98122589e+002
4.17000000e+003, 1.96530106e+002
4.18000000e+003, 1.96530090e+002
4.19000000e+003, 1.94967148e+002
4.20000000e+003, 1.94260818e+002
4.21000000e+003, 1.94260818e+002
4.22000000e+003, 1.92709686e+002
4.23000000e+003, 1.92709686e+002
4.24000000e+003, 1.91209656e+002
4.25000000e+003, 1.91209656e+002
4.26000000e+003, 1.89743973e+002
4.27000000e+003, 1.89743973e+002
4.28000000e+003, 1.88307861e+002
4.29000000e+003, 1.88307861e+002
4.30000000e+003, 1.86899811e+002
4.31000000e+003, 1.86899811e+002
4.32000000e+003, 1.85517227e+002
4.33000000e+003, 1.85517227e+002
4.34000000e+003, 1.84158890e+002
4.35000000e+003, 1.84158890e+002
4.36000000e+003, 1.82828018e+002
4.37000000e+003, 1.82828018e+002
4.38000000e+003, 1.81521454e+002
4.39000000e+003, 1.81521454e+002
4.40000000e+003, 1.80238129e+002
4.41000000e+003, 1.80238129e+002
4.42000000e+003, 1.78977402e+002
4.43000000e+003, 1.78977402e+002
4.44000000e+003, 1.77738876e+002
4.45000000e+003, 1.77738876e+002
4.46000000e+003, 1.76522339e+002
4.47000000e+003, 1.76522339e+002
4.48000000e+003, 1.75327362e+002
4.49000000e+003, 1.75327362e+002
4.50000000e+003, 1.74149445e+002
4.51000000e+003, 1.74149445e+002
4.52000000e+003, 1.72993713e+002
4.53000000e+003, 1.72993713e+002
4.54000000e+003, 1.71860397e+002
4.55000000e+003, 1.71860397e+002
4.56000000e+003, 1.70746796e+002
4.57000000e+003, 1.70746796e+002
4.58000000e+003, 1.69652100e+002
4.59000000e+003, 1.69652100e+002
4.60000000e+003, 1.68575897e+002
4.61000000e+003, 1.68575897e+002
4.62000000e+003, 1.67517914e+002
4.63000000e+003, 1.67517914e+002
4.64000000e+003, 1.66477432e+002
4.65000000e+003, 1.66477432e+002
4.66000000e+003, 1.65454468e+002
4.67000000e+003, 1.65454468e+002
4.68000000e+003, 1.64446747e+002
4.69000000e+003, 1.64446747e+002
4.70000000e+003, 1.63458466e+002
4.71000000e+003, 1.63458466e+002
4.72000000e+003, 1.62486526e+002
4.73000000e+003, 1.62486526e+002
4.74000000e+003, 1.61530212e+002
4.75000000e+003, 1.61530212e+002
4.76000000e+003, 1.60589142e+002
4.77000000e+003, 1.60589142e+002
4.78000000e+003, 1.59663055e+002
4.79000000e+003, 1.59663055e+002
4.80000000e+003, 1.58751999e+002
4.81000000e+003, 1.58751999e+002
4.82000000e+003, 1.57853256e+002
4.83000000e+003, 1.57448257e+002
4.84000000e+003, 1.57448257e+002
4.85000000e+003, 1.56550049e+002
4.86000000e+003, 1.56550049e+002
4.87000000e+003, 1.55680847e+002
4.88000000e+003, 1.55680847e+002
4.89000000e+003, 1.54829178e+002
4.90000000e+003, 1.54829178e+002
4.91000000e+003, 1.53991989e+002
4.92000000e+003, 1.53991989e+002
4.93000000e+003, 1.53168030e+002
4.94000000e+003, 1.53168030e+002
4.95000000e+003, 1.52356735e+002
4.96000000e+003, 1.52356735e+002
4.97000000e+003, 1.51557602e+002
4.98000000e+003, 1.51557602e+002
4.99000000e+003, 1.50769043e+002
5.00000000e+003, 1.50769043e+002
5.01000000e+003, 1.49993301e+002
5.02000000e+003, 1.49993301e+002
5.03000000e+003, 1.49227753e+002
5.04000000e+003, 1.49227753e+002
5.05000000e+003, 1.48475266e+002
5.06000000e+003, 1.48475266e+002
5.07000000e+003, 1.47733826e+002
5.08000000e+003, 1.47733826e+002
5.09000000e+003, 1.47002960e+002
5.10000000e+003, 1.47002960e+002
5.11000000e+003, 1.46282394e+002
5.12000000e+003, 1.46282394e+002
5.13000000e+003, 1.45571930e+002
5.14000000e+003, 1.45571930e+002
5.15000000e+003, 1.44871124e+002
5.16000000e+003, 1.44871124e+002
5.17000000e+003, 1.44178665e+002
5.18000000e+003, 1.44178665e+002
5.19000000e+003, 1.43496292e+002
5.20000000e+003, 1.43496292e+002
5.21000000e+003, 1.42822754e+002
5.22000000e+003, 1.42822754e+002
5.23000000e+003, 1.42160385e+002
5.24000000e+003, 1.42160385e+002
5.25000000e+003, 1.41507385e+002
5.26000000e+003, 1.41507385e+002
5.27000000e+003, 1.40863235e+002
5.28000000e+003, 1.40863235e+002
5.29000000e+003, 1.40227661e+002
5.30000000e+003, 1.40227661e+002
5.31000000e+003, 1.39600510e+002
5.32000000e+003, 1.39600510e+002
5.33000000e+003, 1.38981689e+002
5.34000000e+003, 1.38981689e+002
5.35000000e+003, 1.38367950e+002
5.36000000e+003, 1.38367950e+002
5.37000000e+003, 1.37762451e+002
5.38000000e+003, 1.37762451e+002
5.39000000e+003, 1.37165024e+002
5.40000000e+003, 1.37165024e+002
5.41000000e+003, 1.36577393e+002
5.42000000e+003, 1.36577393e+002
5.43000000e+003, 1.35997879e+002
5.44000000e+003, 1.35997879e+002
5.45000000e+003, 1.35425873e+002
5.46000000e+003, 1.35425873e+002
5.47000000e+003, 1.34861115e+002
5.48000000e+003, 1.34861115e+002
5.49000000e+003, 1.34303406e+002
5.50000000e+003, 1.34303406e+002
5.51000000e+003, 1.33752625e+002
5.52000000e+003, 1.33752625e+002
5.53000000e+003, 1.33207672e+002
5.54000000e+003, 1.33207672e+002
5.55000000e+003, 1.32666962e+002
5.56000000e+003, 1.32426086e+002
5.57000000e+003, 1.32426086e+002
5.58000000e+003, 1.31882721e+002
5.59000000e+003, 1.31882721e+002
5.60000000e+003, 1.31357224e+002
5.61000000e+003, 1.31357224e+002
5.62000000e+003, 1.30840897e+002
5.63000000e+003, 1.30840897e+002
5.64000000e+003, 1.30331665e+002
5.65000000e+003, 1.30331665e+002
5.66000000e+003, 1.29828796e+002
5.67000000e+003, 1.29828796e+002
5.68000000e+003, 1.29331894e+002
5.69000000e+003, 1.29331879e+002
5.70000000e+003, 1.28840652e+002
5.71000000e+003, 1.28840652e+002
5.72000000e+003, 1.28345047e+002
5.73000000e+003, 1.28345047e+002
5.74000000e+003, 1.27861931e+002
5.75000000e+003, 1.27861931e+002
5.76000000e+003, 1.27382690e+002
5.77000000e+003, 1.27382690e+002
5.78000000e+003, 1.26916695e+002
5.79000000e+003, 1.26916695e+002
5.80000000e+003, 1.26455482e+002
5.81000000e+003, 1.26455482e+002
5.82000000e+003, 1.25998741e+002
5.83000000e+003, 1.25998741e+002
5.84000000e+003, 1.25557648e+002
5.85000000e+003, 1.25557648e+002
5.86000000e+003, 1.25115822e+002
5.87000000e+003, 1.25115822e+002
5.88000000e+003, 1.24675148e+002
5.89000000e+003, 1.24675148e+002
5.90000000e+003, 1.24235481e+002
5.91000000e+003, 1.24235481e+002
5.92000000e+003, 1.23795242e+002
5.93000000e+003, 1.23795242e+002
5.94000000e+003, 1.23351707e+002
5.95000000e+003, 1.23351707e+002
5.96000000e+003, 1.22901512e+002
5.97000000e+003, 1.22901512e+002
5.98000000e+003, 1.22440933e+002
5.99000000e+003, 1.22440933e+002
6.00000000e+003, 1.21966217e+002
6.01000000e+003, 1.21966217e+002
6.02000000e+003, 1.21473785e+002
6.03000000e+003, 1.21473785e+002
6.04000000e+003, 1.20960403e+002
6.05000000e+003, 1.20960403e+002
6.06000000e+003, 1.20423271e+002
6.07000000e+003, 1.20423271e+002
6.08000000e+003, 1.19860100e+002
6.09000000e+003, 1.19860100e+002
6.10000000e+003, 1.19269081e+002
6.11000000e+003, 1.19269081e+002
6.12000000e+003, 1.18648933e+002
6.13000000e+003, 1.18648933e+002
6.14000000e+003, 1.17998817e+002
6.15000000e+003, 1.17998817e+002
6.16000000e+003, 1.17318329e+002
6.17000000e+003, 1.17318329e+002
6.18000000e+003, 1.16607422e+002
6.19000000e+003, 1.16607422e+002
6.20000000e+003, 1.15866386e+002
6.21000000e+003, 1.15866386e+002
6.22000000e+003, 1.15095787e+002
6.23000000e+003, 1.15095787e+002
6.24000000e+003, 1.14296440e+002
6.25000000e+003, 1.14296440e+002
6.26000000e+003, 1.13469299e+002
6.27000000e+003, 1.13469299e+002
6.28000000e+003, 1.12615501e+002
6.29000000e+003, 1.12615501e+002
6.30000000e+003, 1.11736290e+002
6.31000000e+003, 1.11736290e+002
6.32000000e+003, 1.10833000e+002
6.33000000e+003, 1.10833000e+002
6.34000000e+003, 1.09906998e+002
6.35000000e+003, 1.09906998e+002
6.36000000e+003, 1.08959717e+002
6.37000000e+003, 1.08959717e+002
6.38000000e+003, 1.07992592e+002
6.39000000e+003, 1.07992592e+002
6.40000000e+003, 1.07007080e+002
6.41000000e+003, 1.07007080e+002
6.42000000e+003, 1.06004608e+002
6.43000000e+003, 1.06004608e+002
6.44000000e+003, 1.04986580e+002
6.45000000e+003, 1.04986580e+002
6.46000000e+003, 1.03954399e+002
6.47000000e+003, 1.03954399e+002
6.48000000e+003, 1.02909416e+002
6.49000000e+003, 1.02909416e+002
6.50000000e+003, 1.01852951e+002
6.51000000e+003, 1.01852951e+002
6.52000000e+003, 1.00786255e+002
6.53000000e+003, 1.00786255e+002
6.54000000e+003, 9.97105789e+001
6.55000000e+003, 9.97105789e+001
6.56000000e+003, 9.86270981e+001
6.57000000e+003, 9.86270981e+001
6.58000000e+003, 9.75369492e+001
6.59000000e+003, 9.75369492e+001
6.60000000e+003, 9.64412155e+001
6.61000000e+003, 9.64412155e+001
6.62000000e+003, 9.53409348e+001
6.63000000e+003, 9.53409348e+001
6.64000000e+003, 9.42370987e+001
6.65000000e+003, 9.42370987e+001
6.66000000e+003, 9.31306381e+001
6.67000000e+003, 9.31306381e+001
6.68000000e+003, 9.20224609e+001
6.69000000e+003, 9.20224609e+001
6.70000000e+003, 9.09134140e+001
6.71000000e+003, 9.09134140e+001
6.72000000e+003, 8.98042603e+001
6.73000000e+003, 8.98042603e+001
6.74000000e+003, 8.86958313e+001
6.75000000e+003, 8.86958313e+001
6.76000000e+003, 8.75888290e+001
6.77000000e+003, 8.75888290e+001
6.78000000e+003, 8.64839478e+001
6.79000000e+003, 8.64839478e+001
6.80000000e+003, 8.53818054e+001
6.81000000e+003, 8.53818054e+001
6.82000000e+003, 8.42830276e+001
6.83000000e+003, 8.42830276e+001
6.84000000e+003, 8.31881714e+001
6.85000000e+003, 8.31881714e+001
6.86000000e+003, 8.20977707e+001
6.87000000e+003, 8.20977707e+001
6.88000000e+003, 8.10123367e+001
6.89000000e+003, 8.10123367e+001
6.90000000e+003, 7.99323349e+001
6.91000000e+003, 7.99323349e+001
6.92000000e+003, 7.88582077e+001
6.93000000e+003, 7.88582077e+001
6.94000000e+003, 7.77903671e+001
6.95000000e+003, 7.77903671e+001
6.96000000e+003, 7.67292023e+001
6.97000000e+003, 7.67292023e+001
6.98000000e+003, 7.56750717e+001
6.99000000e+003, 7.56750717e+001
7.00000000e+003, 7.46283035e+001
7.01000000e+003, 7.46283035e+001
7.02000000e+003, 7.35891953e+001
7.03000000e+003, 7.35891953e+001
7.04000000e+003, 7.25580673e+001
7.05000000e+003, 7.25580673e+001
7.06000000e+003, 7.15351563e+001
7.07000000e+003, 7.15351563e+001
7.08000000e+003, 7.05207062e+001
7.09000000e+003, 7.05207062e+001
7.10000000e+003, 6.95149612e+001
7.11000000e+003, 6.95149612e+001
7.12000000e+003, 6.85181122e+001
7.13000000e+003, 6.85181122e+001
7.14000000e+003, 6.75303497e+001
7.15000000e+003, 6.75303497e+001
7.16000000e+003, 6.65518417e+001
7.17000000e+003, 6.65518417e+001
7.18000000e+003, 6.55827484e+001
7.19000000e+003, 6.55827484e+001
7.20000000e+003, 6.46231995e+001
7.21000000e+003, 6.46231995e+001
7.22000000e+003, 6.36733322e+001
7.23000000e+003, 6.36733322e+001
7.24000000e+003, 6.27332497e+001
7.25000000e+003, 6.27332497e+001
7.26000000e+003, 6.18030472e+001
7.27000000e+003, 6.18030472e+001
7.28000000e+003, 6.08828163e+001
7.29000000e+003, 6.08828163e+001
7.30000000e+003, 5.99726257e+001
7.31000000e+003, 5.99726257e+001
7.32000000e+003, 5.90725403e+001
7.33000000e+003, 5.90725403e+001
7.34000000e+003, 5.81826096e+001
7.35000000e+003, 5.81826096e+001
7.36000000e+003, 5.73028717e+001
7.37000000e+003, 5.73028717e+001
7.38000000e+003, 5.64333649e+001
7.39000000e+003, 5.64333649e+001
7.40000000e+003, 5.55741119e+001
7.41000000e+003, 5.55741119e+001
7.42000000e+003, 5.47251205e+001
7.43000000e+003, 5.47251205e+001
7.44000000e+003, 5.38864059e+001
7.45000000e+003, 5.38864059e+001
7.46000000e+003, 5.30579605e+001
7.47000000e+003, 5.30579605e+001
7.48000000e+003, 5.22397804e+001
7.49000000e+003, 5.22397804e+001
7.50000000e+003, 5.14318428e+001
7.51000000e+003, 5.14318428e+001
7.52000000e+003, 5.06341400e+001
7.53000000e+003, 5.06341400e+001
7.54000000e+003, 4.98466339e+001
7.55000000e+003, 4.98466339e+001
7.56000000e+003, 4.90692940e+001
7.57000000e+003, 4.90692940e+001
7.58000000e+003, 4.83020897e+001
7.59000000e+003, 4.83020897e+001
7.60000000e+003, 4.75449677e+001
7.61000000e+003, 4.75449677e+001
7.62000000e+003, 4.67978897e+001
7.63000000e+003, 4.67978897e+001
7.64000000e+003, 4.60607948e+001
7.65000000e+003, 4.60607948e+001
7.66000000e+003, 4.53336334e+001
7.67000000e+003, 4.53336334e+001
7.68000000e+003, 4.46163483e+001
7.69000000e+003, 4.46163483e+001
7.70000000e+003, 4.39088707e+001
7.71000000e+003, 4.39088707e+001
7.72000000e+003, 4.32111359e+001
7.73000000e+003, 4.32111359e+001
7.74000000e+003, 4.25230789e+001
7.75000000e+003, 4.25230789e+001
7.76000000e+003, 4.18446198e+001
7.77000000e+003, 4.18446198e+001
7.78000000e+003, 4.11756935e+001
7.79000000e+003, 4.11756935e+001
7.80000000e+003, 4.05162125e+001
7.81000000e+003, 4.05162125e+001
7.82000000e+003, 3.98661041e+001
7.83000000e+003, 3.98661041e+001
7.84000000e+003, 3.92252884e+001
7.85000000e+003, 3.92252884e+001
7.86000000e+003, 3.85936775e+001
7.87000000e+003, 3.85936775e+001
7.88000000e+003, 3.79711914e+001
7.89000000e+003, 3.79711914e+001
7.90000000e+003, 3.73577385e+001
7.91000000e+003, 3.73577385e+001
7.92000000e+003, 3.67532349e+001
7.93000000e+003, 3.67532349e+001
7.94000000e+003, 3.61575928e+001
7.95000000e+003, 3.61575928e+001
7.96000000e+003, 3.55707169e+001
7.97000000e+003, 3.55707169e+001
7.98000000e+003, 3.49925232e+001
7.99000000e+003, 3.49925232e+001
8.00000000e+003, 3.44229126e+001
8.01000000e+003, 3.44229126e+001
8.02000000e+003, 3.38617973e+001
8.03000000e+003, 3.38617973e+001
8.04000000e+003, 3.33090820e+001
8.05000000e+003, 3.33090820e+001
8.06000000e+003, 3.27646751e+001
8.07000000e+003, 3.27646751e+001
8.08000000e+003, 3.22284813e+001
8.09000000e+003, 3.22284813e+001
8.10000000e+003, 3.17004032e+001
8.11000000e+003, 3.17004032e+001
8.12000000e+003, 3.11803493e+001
8.13000000e+003, 3.11803493e+001
8.14000000e+003, 3.06682224e+001
8.15000000e+003, 3.06682224e+001
8.16000000e+003, 3.01639290e+001
8.17000000e+003, 3.01639290e+001
8.18000000e+003, 2.96673737e+001
8.19000000e+003, 2.96673737e+001
8.20000000e+003, 2.91784592e+001
8.21000000e+003, 2.91784592e+001
8.22000000e+003, 2.86970940e+001
8.23000000e+003, 2.86970940e+001
8.24000000e+003, 2.82231808e+001
8.25000000e+003, 2.82231808e+001
8.26000000e+003, 2.77566261e+001
8.27000000e+003, 2.77566261e+001
8.28000000e+003, 2.72973347e+001
8.29000000e+003, 2.72973347e+001
8.30000000e+003, 2.68452091e+001
8.31000000e+003, 2.68452091e+001
8.32000000e+003, 2.64001637e+001
8.33000000e+003, 2.64001637e+001
8.34000000e+003, 2.59620972e+001
8.35000000e+003, 2.59620972e+001
8.36000000e+003, 2.55309219e+001
8.37000000e+003, 2.55309219e+001
8.38000000e+003, 2.51065445e+001
8.39000000e+003, 2.51065426e+001
8.40000000e+003, 2.46888714e+001
8.41000000e+003, 2.46888714e+001
8.42000000e+003, 2.42778111e+001
8.43000000e+003, 2.42778111e+001
8.44000000e+003, 2.38732738e+001
8.45000000e+003, 2.38732738e+001
8.46000000e+003, 2.34751720e+001
8.47000000e+003, 2.34751720e+001
8.48000000e+003, 2.30834122e+001
8.49000000e+003, 2.30834122e+001
8.50000000e+003, 2.26979084e+001
8.51000000e+003, 2.26979084e+001
8.52000000e+003, 2.23185692e+001
8.53000000e+003, 2.23185692e+001
8.54000000e+003, 2.19453125e+001
8.55000000e+003, 2.19453125e+001
8.56000000e+003, 2.15780468e+001
8.57000000e+003, 2.15780468e+001
8.58000000e+003, 2.12166901e+001
8.59000000e+003, 2.12166901e+001
8.60000000e+003, 2.08611526e+001
8.61000000e+003, 2.08611526e+001
8.62000000e+003, 2.05113564e+001
8.63000000e+003, 2.05113564e+001
8.64000000e+003, 2.01672134e+001
8.65000000e+003, 2.01672134e+001
8.66000000e+003, 1.98286419e+001
8.67000000e+003, 1.98286419e+001
8.68000000e+003, 1.94955616e+001
8.69000000e+003, 1.94955616e+001
8.70000000e+003, 1.91678886e+001
8.71000000e+003, 1.91678886e+001
8.72000000e+003, 1.88455467e+001
8.73000000e+003, 1.88455467e+001
8.74000000e+003, 1.85284538e+001
8.75000000e+003, 1.85284538e+001
8.76000000e+003, 1.82165318e+001
8.77000000e+003, 1.82165318e+001
8.78000000e+003, 1.79097042e+001
8.79000000e+003, 1.79097042e+001
8.80000000e+003, 1.76078930e+001
8.81000000e+003, 1.76078930e+001
8.82000000e+003, 1.73110256e+001
8.83000000e+003, 1.73110256e+001
8.84000000e+003, 1.70190220e+001
8.85000000e+003, 1.70190220e+001
8.86000000e+003, 1.67318115e+001
8.87000000e+003, 1.67318115e+001
8.88000000e+003, 1.64493217e+001
8.89000000e+003, 1.64493217e+001
8.90000000e+003, 1.61714764e+001
8.91000000e+003, 1.61714764e+001
8.92000000e+003, 1.58982086e+001
8.93000000e+003, 1.58982086e+001
8.94000000e+003, 1.56294460e+001
8.95000000e+003, 1.56294460e+001
8.96000000e+003, 1.53651180e+001
8.97000000e+003, 1.53651180e+001
8.98000000e+003, 1.51051579e+001
8.99000000e+003, 1.51051579e+001
9.00000000e+003, 1.48494959e+001
9.01000000e+003, 1.48494959e+001
9.02000000e+003, 1.45980663e+001
9.03000000e+003, 1.45980663e+001
9.04000000e+003, 1.43508024e+001
9.05000000e+003, 1.43508024e+001
9.06000000e+003, 1.41076393e+001
9.07000000e+003, 1.41076393e+001
9.08000000e+003, 1.38685112e+001
9.09000000e+003, 1.38685112e+001
9.10000000e+003, 1.36333570e+001
9.11000000e+003, 1.36333570e+001
9.12000000e+003, 1.34021130e+001
9.13000000e+003, 1.34021130e+001
9.14000000e+003, 1.31747160e+001
9.15000000e+003, 1.31747160e+001
9.16000000e+003, 1.29511070e+001
9.17000000e+003, 1.29511070e+001
9.18000000e+003, 1.27312241e+001
9.19000000e+003, 1.27312241e+001
9.20000000e+003, 1.25150099e+001
9.21000000e+003, 1.25150099e+001
9.22000000e+003, 1.23024044e+001
9.23000000e+003, 1.23024044e+001
9.24000000e+003, 1.20933504e+001
9.25000000e+003, 1.20933504e+001
9.26000000e+003, 1.18877907e+001
9.27000000e+003, 1.18877907e+001
9.28000000e+003, 1.16856709e+001
9.29000000e+003, 1.16856709e+001
9.30000000e+003, 1.14869337e+001
9.31000000e+003, 1.14869337e+001
9.32000000e+003, 1.12915258e+001
9.33000000e+003, 1.12915258e+001
9.34000000e+003, 1.10993929e+001
9.35000000e+003, 1.10993929e+001
9.36000000e+003, 1.09104824e+001
9.37000000e+003, 1.09104824e+001
9.38000000e+003, 1.07247419e+001
9.39000000e+003, 1.07247419e+001
9.40000000e+003, 1.05421209e+001
9.41000000e+003, 1.05421209e+001
9.42000000e+003, 1.03625679e+001
9.43000000e+003, 1.03625679e+001
9.44000000e+003, 1.01860332e+001
9.45000000e+003, 1.01860332e+001
9.46000000e+003, 1.00124683e+001
9.47000000e+003, 1.00124683e+001
9.48000000e+003, 9.84182358e+000
9.49000000e+003, 9.84182358e+000
9.50000000e+003, 9.67405319e+000


